"Episode ID","Show Name","Full Date","Title","Description","Partisan Leaning","Category on Apple","Entered Dataset","Audio URL"
"52139","The Michael Knowles Show","2021-03-22","ep. 725 - empty suit gets blown over","biden can’t walk upstairs, the wh admits there’s a crisis on the border, and republican governor kristi noem goes weak on transgenderism. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/6e97594e-ecf7-4438-8812-9e3262ae23d5/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=6e97594e-ecf7-4438-8812-9e3262ae23d5&feed=6c2VScgo"
"52149","The Michael Knowles Show","2021-03-12","ep. 719 - 115 (more) days to slow the spread","joe biden wants us to wait until 115 days to slow the spread, amazon promises to ban books that question transgenderism, and cuomo’s latest sex claim gets referred to the cops. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/fd9c3a94-62cf-465c-8a96-e41e7f487cc9/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=fd9c3a94-62cf-465c-8a96-e41e7f487cc9&feed=6c2VScgo"
"52324","The Michael Knowles Show","2020-06-16","ep. 563 - the judges won’t save us","gorsuch betrays conservatives, transgenderism is now a protected class, and chaz changes its name to chop.if you like the michael knowles show, become a member today with promo code: knowles and enjoy the exclusive benefits for 10% off at https://www.dailywire.com/knowles learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/ab71253f-86f7-47f4-9df2-a3414cb85cfb/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=ab71253f-86f7-47f4-9df2-a3414cb85cfb&feed=6c2VScgo"
"52344","The Michael Knowles Show","2020-05-12","ep. 544 - the european virus","new york governor andrew cuomo is blaming europe for the coronavirus even as evidence mounts that china knew about the virus, covered it up, destroyed the world economy, and killed lots of people. but american leftists keep defending the chinese communist party because no less than their whole political program rides on it. then, a new york times writer wants you to pay her for raising her own children, a judge issues a major ruling on transgenderism before the case even begins, and slate magazine comes up with a new term for monogamy.if you like the michael knowles show, become a member today with promo code: knowles and enjoy the exclusive benefits for 10% off at https://www.dailywire.com/knowles learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/0017df7a-ceb1-466f-b90b-3aa98e81ca5d/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=0017df7a-ceb1-466f-b90b-3aa98e81ca5d&feed=6c2VScgo"
"52446","The Michael Knowles Show","2019-11-14","ep. 450 - everything you need to know about impeachment","congressional democrats call two “star witnesses” to testify in the impeachment inquiry today, ambassador to ukraine william taylor and deputy assistant secretary of state george kent, and republican jim jordan reduced them both to a sputtering pile of mush in about 25 seconds. we will examine everything you need to know about impeachment. then, a surprisingly sensible take on transgenderism from a notoriously senseless source: hillary clinton! we will analyze the left’s gender fault lines. and finally, the mailbag! date: 11-14-2019 learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/522bb972-94db-48e1-80e1-08a24891d61a/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=522bb972-94db-48e1-80e1-08a24891d61a&feed=6c2VScgo"
"52643","The Michael Knowles Show","2018-12-19","ep. 270 - the day the parties switched","democrats become the party of white men, while the gop caves on immigration and lets criminals out of prison. cenk uygur gets something right, dan crenshaw shows us how to behave, and transgenderism deals another brutal blow to the ideological left. date: 12-19-2018 learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/72fd58cf-a3bf-4437-b148-734c3db36a76/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=72fd58cf-a3bf-4437-b148-734c3db36a76&feed=6c2VScgo"
"52658","The Michael Knowles Show","2018-11-21","ep. 256 - the end of feminism","twitter bans a feminist writer for hate speech after she wrote, ""men aren't women."" we will explain why the left can have transgenderism or feminism, but not both. then, the real story of thanksgiving. finally, the mailbag! learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/df45c96c-bced-4457-b10b-e780bf512835/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=df45c96c-bced-4457-b10b-e780bf512835&feed=6c2VScgo"
"52682","The Michael Knowles Show","2018-10-15","ep. 234 - pocahontas admits she’s 99.9% white","lie-awatha liz warren has finally released a dna test proving she’s super duper white! we will analyze faux-cahontas’s bizarre 2020 strategy. then, fake news does another fake news, president trump dunks on leslie stahl, and how transgenderism broke political correctness. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/a6a8d03d-45a3-4eec-adf6-8e01f965306f/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=a6a8d03d-45a3-4eec-adf6-8e01f965306f&feed=6c2VScgo"
"52877","The Michael Knowles Show","2017-10-11","ep. 39 - day of the girl ft. blaire white","the incomparable and iconoclastic blaire white to discuss what the left gets wrong on transgenderism, the problems with lgbt activism, and which pronouns we should all be using. then erielle davidson and amber athey join the panel of deplorables to talk eminem’s terrible rap performance, but i repeat myself, fat kids, and how the boy scouts have officially become the girl scouts. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/2jSe3/prfx.byspotify.com/e/injector.simplecastaudio.com/e626ec69-4c64-4e58-9a75-6b64d301dd52/episodes/7e0c82ea-b93b-4338-b01c-491fbe10cdf7/audio/128/default.mp3?aid=rss_feed&awCollectionId=e626ec69-4c64-4e58-9a75-6b64d301dd52&awEpisodeId=7e0c82ea-b93b-4338-b01c-491fbe10cdf7&feed=6c2VScgo"
"53794","The National Pulse","2021-02-24","ep17: transgenderism for your kids, and more jan 6th ""facts"" unravel.","raheem kassam and jon schweppe discuss the radical ideology of biden's health secretary assistant pick dr. rachel levine, and raheem breaks down the jan 6th hearing from the capitol today. turns out? more lies!  support our work: http://www.thenationalpulse.com/support this is a public episode. if you would like to discuss this with other subscribers or get access to bonus episodes, visit raheemkassam.substack.com","More Conservative","News","Apple Recommendation","https://api.substack.com/feed/podcast/87790732/dac3e0664aba0de35b8c7210a933d417.mp3"
"54395","The News & Why It Matters","2023-06-09","'i am an innocent man!' trump's indictment unsealed | 6/9/23","blazetv host lauren chen and contributor eric july join the show to discuss the new indictment of former president donald trump. a florida federal grand jury has indicted trump on 37 counts in the special counsel’s classified documents probe. on the other side of the aisle, president biden is yet to be interviewed in an ongoing investigation into his mishandling of classified documents. gap is another company committing corporate suicide. a 2022 esg score document shows the company gave over $100,000 to an organization that promotes children and transgenderism. the gendercool project is an organization that seeks to normalize child transgenderism by promoting positive media coverage and also provides parents with ""gender affirming healthcare partners"" for their children. the parents of the covenant school shooter have notified the courts that they intend to assign the rights of the manifesto to the families of the victims. if this comes to pass, the public will not get a chance to see the manifesto. three men who peacefully protested an all-ages drag brunch on april 23 in fort worth, texas, have sued a group from dallas antifa that attacked them with pepper spray.  today's sponsors:  freedom project academy was built on judeo-christian values and classical curriculum. it's dedicated to mastery of subject matter and teaching kids how to think not what to think. save 10% on tuition when you enroll today at http://www.freedomforschool.com. while you’re there, you can check out information, teachers, and videos about the courses and request a free information packet.  relief factor isn't a drug, but it was developed by doctors to fight inflammation. try it today. the 3-week quickstart is only $19.95. go to http://www.relieffactor.com or call 800-4relief to get your quickstart today. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC7714077604.mp3?updated=1686572377"
"54419","The News & Why It Matters","2023-05-04","anheuser-busch just won’t apologize for its partnership with dylan mulvaney | 5/4/23","anheuser-busch finally spoke out about the bud light partnership with dylan mulvaney. a homeless man died on an nyc subway monday, and leftists are calling for an arrest. dr. peter mccullough joins the show to discuss the correlation between transgenderism and autism.   today's sponsors:  this new year, resolve to stop supporting companies that don’t align with your values. patriot mobile's 100% u.s.-based customer service team makes switching easy! just go to http://patriotmobile.com/news or call 1- 878-patriot! get free activation today with the offer code news.  relief factor isn't a drug, but it was developed by doctors to fight inflammation. try it today. the 3-week quickstart is only $19.95. go to http://www.relieffactor.com or call 800-4relief to get your quickstart today.  join the fun tonight at 8 p.m. est for the premier of ""re-opening."" head over to http://www.blazetv.com/reopening and use the code reopening to get $20 off your subscription. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC9116565104.mp3?updated=1683238148"
"54912","The News & Why It Matters","2021-04-15","ep 758 | cops don't 'necessarily' need guns, brooklyn center mayor says","kim potter, the police officer who shot daunte wright in brooklyn center, minnesota, has been charged with second-degree manslaughter. is that a fair charge? and the mayor of brooklyn center says that police officers don't ""necessarily"" need to be armed during routine traffic stops. because nothing dangerous could happen during a routine traffic stop? senate majority leader chuck schumer and rep. alexandria ocasio-cortez have created a fund to help the family members of those who passed away from covid-19. what could possibly go wrong with that? project veritas released new footage of a cnn director clearly saying the network has ""propaganda."" and lastly, amazon pulls a second book critical of transgenderism. today's sponsors: the fbi calls home title theft one of the fastest-growing white-collar crimes. register your home at https://www.hometitlelock.com/ don’t give up on your resolution! built bar is the answer. go to https://builtbar.com/ and use promo code news15 to get 15% off your next order. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC3211422721.mp3"
"55491","The News & Why It Matters","2018-11-30","ep 178 | transgender issues continue & how safe is your food?","transgenderism and children - child drag queens aren't the best idea  parents fight over the gender of their child - and the courts aren't helping  poop on fast food touch screens? price-gouged lettuce? jeffy breaks it all down  robert mueller continues stalking president trump abroad with aptly-timed ""bombshells""  five-year-old named 'abcde' gets ""name-shamed"" by southwest airlines gate agent, mom should be ashamed  the future of healthcare… amazon prime health?  a mom is charging her own family $21 per head for christmas dinner - fair or faux pas? learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC5443775823.mp3"
