"Episode ID","Show Name","Full Date","Title","Description","Partisan Leaning","Category on Apple","Entered Dataset","Audio URL"
"51608","The Michael Knowles Show","2019-06-05","ep. 360 - washed-up psychos","president trump spends his waning hours with the queen mean-tweeting bette, biden plagiarizes again, and crowder wins his censorship fight with youtube—for now. then, a 17 year old girl in the netherlands commits suicide with the the blessing of her government. date: 6-05-2019 learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/3Q5mz/mgln.ai/e/121/traffic.megaphone.fm/WWO5597156309.mp3"
"51609","The Michael Knowles Show","2019-06-04","ep. 359 - when everything is racist, nothing is racist","the nba looks to drop the term “owner,"" a grindr hookup turns into assault and robbery, the pope has rewritten the lord’s prayer, and we look back on 100 years of female suffrage. date: 6-04-2019 learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/3Q5mz/mgln.ai/e/121/traffic.megaphone.fm/WWO8573233257.mp3"
"51610","The Michael Knowles Show","2019-06-03","ep. 358 - how did pride become a virtue?","pride month is upon us, and corporate america is cashing in on america’s obsession with unusual sex! we will analyze how the queen of sin became our culture’s favorite virtue. then, the msm misrepresents a surprising poll on abortion, and 2020 dems continue to humiliate themselves. date: 6-03-2019 learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Top 100","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/claritaspod.com/measure/arttrk.com/p/24FDE/verifi.podscribe.com/rss/p/pfx.vpixl.com/3Q5mz/mgln.ai/e/121/traffic.megaphone.fm/WWO6780537944.mp3"
"52541","The Michael Savage Show","2019-06-28","bypass bolsheviks in buicks","after watching night two of the side-show that was the democrat debate, savage notices the party hasn't changed much since the 60s, kamala harris is not what she portrayed on the stage. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pdrl.fm/699f28/traffic.megaphone.fm/WWO8369964031.mp3?updated=1571174150"
"52542","The Michael Savage Show","2019-06-27","savage raps on dem debates over a cup of coffee","what does savage think of wednesday night's democrat debate? he gives his thoughts while enjoying his morning coffee. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pdrl.fm/699f28/traffic.megaphone.fm/WWO8270434699.mp3?updated=1571174155"
"52543","The Michael Savage Show","2019-06-26","would you vote for a center party?","today’s radio show learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pdrl.fm/699f28/traffic.megaphone.fm/WWO4310899065.mp3?updated=1571174172"
"52544","The Michael Savage Show","2019-06-25","""a savage life""","savage discusses the new book - available now learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pdrl.fm/699f28/traffic.megaphone.fm/WWO4282130167.mp3?updated=1571174169"
"52545","The Michael Savage Show","2019-06-24","losing our republic - plus, savage previews ""a savage life""","book is available to purchase now at amazon and barnes and noble, will be available everywhere tuesday, june 25. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pdrl.fm/699f28/traffic.megaphone.fm/WWO6262579321.mp3?updated=1571174172"
"52546","The Michael Savage Show","2019-06-21","who deceived trump on iran casualty assessment?","trump stops an attack on iran, but who is misleading him? learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pdrl.fm/699f28/traffic.megaphone.fm/WWO6666747435.mp3?updated=1571174190"
"52547","The Michael Savage Show","2019-06-20","no to war in iran","savage says we should not engage in war with iran; lindsey graham is a parrot for netanyahu and more. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pdrl.fm/699f28/traffic.megaphone.fm/WWO9445563295.mp3?updated=1571174193"
"52548","The Michael Savage Show","2019-06-19","reparations for african-americans?  never","democrats are pushing for reparations for african-americans, savage shares the reasons why it should never happen. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pdrl.fm/699f28/traffic.megaphone.fm/WWO9307308001.mp3?updated=1571174195"
"52549","The Michael Savage Show","2019-06-18","why did the ny times smear savage? do you want war with iran?","today's radio show learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pdrl.fm/699f28/traffic.megaphone.fm/WWO1513081193.mp3?updated=1571174197"
"52550","The Michael Savage Show","2019-06-14","sarah sanders, quit or fired? is iran a wag the dog?","today's radio show learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pdrl.fm/699f28/traffic.megaphone.fm/WWO2049250076.mp3?updated=1571174199"
"52551","The Michael Savage Show","2019-06-12","can biden beat trump in 2020?","today's radio show. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pdrl.fm/699f28/traffic.megaphone.fm/WWO3872301570.mp3?updated=1571174221"
"52552","The Michael Savage Show","2019-06-11","border apprehensions jump 20 times in one year","today's radio show learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pdrl.fm/699f28/traffic.megaphone.fm/WWO5773805477.mp3?updated=1571174216"
"52553","The Michael Savage Show","2019-06-10","border crisis - real or imagined?","today's radio show. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pdrl.fm/699f28/traffic.megaphone.fm/WWO8247998029.mp3?updated=1571174223"
"52554","The Michael Savage Show","2019-06-07","the ten commandments, pentecost","today's radio show is here for you to download and enjoy heading into the weekend. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pdrl.fm/699f28/traffic.megaphone.fm/WWO5442006806.mp3?updated=1571174221"
"52555","The Michael Savage Show","2019-06-06","from d-day to v.d. day + today's radio show","savage talks about the stark differences in our country from the time of d-day and where we are today. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pdrl.fm/699f28/traffic.megaphone.fm/WWO5071346351.mp3?updated=1571174225"
"52556","The Michael Savage Show","2019-06-04","raw savage over a cup of coffee + today's radio show","couple dies from flu in fiji and eddie gallagher may be freed learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pdrl.fm/699f28/traffic.megaphone.fm/WWO1003638594.mp3?updated=1571174239"
"52557","The Michael Savage Show","2019-06-03","trump in england","plus today's radio show, and savage's crew behind the scenes share some extra bits. learn more about your ad choices. visit podcastchoices.com/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pdrl.fm/699f28/traffic.megaphone.fm/WWO7323560049.mp3?updated=1571174248"
"54365","The News & Why It Matters","2019-06-28","ep 319 | harnessin’ that socialist love | guest: nick dipaolo","comedian nick dipaolo joins the panel for round two of candidate grading! how did your favorite socialists do? learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC5213584011.mp3"
"54366","The News & Why It Matters","2019-06-27","ep 318 | who's the real winner of the dem debate? | guests: aaron colen, david harris, jr.","on this episode of the news and why it matters, the panel grades each candidate on their debate performances and discusses where the media was when the migrants were dying under obama. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC7681873047.mp3"
"54367","The News & Why It Matters","2019-06-26","ep 317 | tragedy in the rio grande | guest: jeremy dys","glenn, stu, sara, and special guest first liberty's jeremy dys discuss whether tonight's debate really matters, the tragedy in the rio grande, and freedom for the peace cross. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC8613874854.mp3"
"54368","The News & Why It Matters","2019-06-26","ep 316 | trump accuser's bizarre view on rape","on this episode of the news and why it matters, the panel looks at the latest bizarre details of donald trump's new accuser's story as well as alexandria ocasio-cortez and bernie sanders' efforts to get rid of student loan debt. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC5768372355.mp3"
"54369","The News & Why It Matters","2019-06-25","ep 315 | the media’s double-standard on trump | guest: david j. harris, jr.","does the media take president trump for his word or not? can we please stop releasing illegal immigrants who are convicted criminals? is cyber warfare the new atom bomb? learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC4629136780.mp3"
"54370","The News & Why It Matters","2019-06-22","ep 314 | iran's perfect operation | guest: david j. harris, jr.","the panel breaks down how easy it is to knock down a us drone, trump’s game plan for staying out of war, and using religion to support reparations. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC1870265380.mp3"
"54371","The News & Why It Matters","2019-06-21","ep 313 | cheerios give you cancer? | guest: kevin williamson","the panel discusses the ridiculous math that concludes breakfast cereals cause cancer, the increasing talks of slavery reparations, and joe biden’s controversial comments on segregationists. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC7894609463.mp3"
"54372","The News & Why It Matters","2019-06-20","ep 312 | how dare you prefer heterosexuality | guest: grant stinchfield","the panel dives into the media’s latest misleading attacks on alex jones and how dehumanizing it apparently is to only date cisgendered people. also, nratv’s grant stinchfield details how the 2020 candidates’ battle against the second amendment is reaching full-force. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC8922153494.mp3"
"54373","The News & Why It Matters","2019-06-19","ep 311 | when even randomization fails you | guest: josh hammer","stu breaks down who really benefits from the ""randomized"" lineups for the first democratic debates, and the panel discusses ""my little pony’s"" inclusion of lesbian characters in its kids’ show. also discussed is rep. alexandria ocasio-cortez (d-ny) labeling ice detention centers as concentration camps. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC8550067116.mp3"
"54374","The News & Why It Matters","2019-06-18","ep 310 | modern gender stereotyping & harvard’s senseless policies | guest: david harris, jr.","sara and the panel discuss how the demonization of men in modern society is just as harmful as the sexism of the 50’s. also discussed is the young man who was denied entry into harvard based on years-old communications with his friends as a child. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC3839623314.mp3"
"54375","The News & Why It Matters","2019-06-14","ep 309 | not giving the media any wins","sara and the guys take a look at trump’s controversial “foreign information” statement in full context, as well as the 20-person lineup of the first democratic primary debate. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC7629753897.mp3"
"54376","The News & Why It Matters","2019-06-14","ep 308 | is $3 trillion a little too much? | guest: david j. harris, jr.","david j. harris, jr. joins the panel to look at the u.s.'s spending problem, reparations that seem to be at the top of democrats' minds, and the tanker attack off the coast of oman. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC2770357204.mp3"
"54377","The News & Why It Matters","2019-06-13","ep 307 | the worst episode of the daily show ever | guest: david j. harris","sara gonzales, stu burguiere, aaron colen and special guest david j. harris discuss jon stewart’s admonishment of congress over 9/11 first responders as well as the current crisis of censorship being forced on conservatives. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC9216116863.mp3"
"54378","The News & Why It Matters","2019-06-12","ep 306 | americans' real thoughts on abortion | guests: graham allen, jeremy dys","stu burguiere, graham allen, jeremy dys, and sara gonzales look at some surprising poll numbers on abortion and discuss rep. alexandria ocasio-cortez's attempt to talk america into giving her a raise. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC7618264645.mp3"
"54379","The News & Why It Matters","2019-06-11","ep 305 | the bigger issue behind censorship | guests: bill waybourn & remi adeleke","on this episode, the panel is joined by sheriff bill waybourn and actor/author remi adeleke to talk about the growing censorship problem and the bigger issue behind it, as well as the plan to handle mexican immigration from a sheriff's perspective. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC3568149905.mp3"
"54380","The News & Why It Matters","2019-06-07","ep 304 | charlie kirk & american relations with asian countries | guests: jesse kelly & brandon tatum","sara is joined by special guests charlie kirk, jesse kelly and brandon tatum to discuss how china is changing, how japan is staying the same, and how abortion is driving everyone mad. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC8896499297.mp3"
"54381","The News & Why It Matters","2019-06-06","ep 303 | mike gravel who? | guests: terrence williams & joel patrick","on this episode of the news and why it matters, the panel is joined by comedian terrence williams and turning point's joel patrick to examine stu's updated candidate power rankings. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC1173447699.mp3"
"54382","The News & Why It Matters","2019-06-06","ep 302 | glenn's version of the miley cake","glenn is back on the panel to share his version of the miley cyrus cake, as well as discuss steven crowder and freedom of speech. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC8001445380.mp3"
"54383","The News & Why It Matters","2019-06-05","ep 301 | miley cyrus teams up with planned parenthood | guest: graham allen","guest graham allen joins the panel to discuss venezuela's socialism approaching the u.s. and how miley cyrus is back in the news with her opinion of abortion. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC5473527948.mp3"
"54384","The News & Why It Matters","2019-06-04","ep 300 | how do we deal with fake news? | guest: jason howerton","on this episode of the news and why it matters, the panel discusses the direction of the media, a failed congressional candidate declaring her hate for white people, and a democrat candidate actually fighting socialism. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC3621760085.mp3"
"54385","The News & Why It Matters","2019-06-01","ep 299 | democratic cannibalism and the loss of our privacy | guest: rich wilkins","sara, pat and stu are joined by special guest rich wilkins to discuss how the democratic national committee is decimating itself through its inane debate processes. then, the panel discusses how the unsettling trend of constant surveillance has worsened in london. learn more about your ad choices. visit megaphone.fm/adchoices","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/BMDC9020030233.mp3"
"56157","The Rubin Report","2019-06-27","can  big tech  be stopped?  | dave rubin, yaron brook, brian amerige, greg salmieri","dave rubin of the rubin report is joined by yaron brook, brian amerige, and greg salmieri live from ocon to talk about big tech censorship, the google leak, project veritas, free speech, youtube demonetization, fake news, and more.","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/WWO5448425095.mp3?updated=1576171047"
"56158","The Rubin Report","2019-06-19","how mindfulness can bring balance to your world (eckhart tolle interview)","dave rubin of the rubin report talks eckhart tolle (author, ‘the power of now’ & ‘a new earth’ ) about his background and experience with anxiety and depression, the essence of mindfulness, consciousness, and all spirituality, the importance of self transcendence, his thoughts on how to bring balance to your life, and more.","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/WWO5910326655.mp3?updated=1576170859"
"56159","The Rubin Report","2019-06-13","young radicals in the age of trump (robby soave interview)","dave rubin of the rubin report talks to robby soave (associate editor, reason magazine) about his book ‘panic attack: young radicals in the age of trump’, his experience speaking at congress about hate crime, how he became a libertarian, the case of the covington catholic students, freedom of speech on college campuses, title ix activists and fourth wave feminism, his thoughts on liberty, political correctness, identity politics, freedom of speech, and more.","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/WWO9703444061.mp3?updated=1576170800"
"56160","The Rubin Report","2019-06-08","andrew yang: ubi, 2020 election, trump","andrew yang joins dave rubin on the rubin report live to talk about universal basic income, the 2020 election, the us economy, the future of the democratic party, donald trump, medicare for all, the yang gang and more.","More Conservative","News","Apple Recommendation","https://www.podtrac.com/pts/redirect.mp3/pdst.fm/e/pfx.vpixl.com/4V6da/arttrk.com/p/BLZM1/chtbl.com/track/384GD8/verifi.podscribe.com/rss/p/traffic.megaphone.fm/WWO6440055907.mp3?updated=1576171184"
"58203","The Sean Hannity Show","2019-06-28","dem debate night ii failures","jay sekulow fills in for the vacationing sean and breaks down last night's 2nd debate for the democrats.  more confusion abounds as the largest field in the history of political primaries gathers to decide who can take on president trump.  short answer, there are a lot of struggles and political infighting.the sean hannity show is on weekdays from 3 pm to 6 pm et on iheartradio and hannity.com.  learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/db6aaaed-0e9a-45e4-9da4-ae3100714cc0/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58204","The Sean Hannity Show","2019-06-27","dem debate failures","donald trump jr., is here with his reaction to the democratic debates ahead of the second round tonight, featuring the frontrunner, former vp joe biden. democratic pollster doug schoen, had an op-ed on what biden needs to do.  plus, there were some pretty big blunders in last night's debate!the sean hannity show is on weekdays from 3 pm to 6 pm et on iheartradio and hannity.com.   learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/6e924039-4fa8-4c28-8b6d-ae3100715069/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58205","The Sean Hannity Show","2019-06-26","what to expect at g20","larry kudlow, president trump’s top economic advisor and head of the national economic council, and also a former reagan administration economist and author of jfk and the reagan revolution: a secret history of american prosperity. mr. kudlow gives us a preview of the g20. the sean hannity show is on weekdays from 3 pm to 6 pm et on iheartradio and hannity.com.   learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/607cd1f2-a046-457c-84eb-ae310071641b/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58206","The Sean Hannity Show","2019-06-26","on the job podcast: more than a job: the story of jim laurita","how can a job become more than a job? sometimes a job becomes an identity and a legacy through all the people your job touches. how you live on through the people you know and had an effect on. this is the story of an elephant trainer and activist, jim laurita, who died a few years ago. jim was adored by the community and started an organization called “hope for elephants” to help rehab hurt elephants and educate the community. when he died mysteriously, the community was devastated. this story is told through jim’s family, friends and fellow trainers - an extraordinary person doing an extraordinary job, and the legacy he left behind.  learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/eac3fc7a-bf0b-4977-a682-ae310071b3e9/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58207","The Sean Hannity Show","2019-06-25","google vs the president","james o’keefe, founder and ceo of project veritas, has exposed his biggest video yet. o’keefe and his team have exposed google and their political animus for the president and all conservatives. now youtube is working in concert with google to bury this development and news by blocking james and pv from getting this video and information to the american public. the sean hannity show is on weekdays from 3 pm to 6 pm et on iheartradio and hannity.com.   learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/eb78ae24-9c21-429a-be49-ae310071c6de/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58208","The Sean Hannity Show","2019-06-24","building the wall","congressman andy biggs of arizona, a member of the freedom caucus gives us his perspective on the president’s decision to stay the orders that he gave to ice for this past weekend. rep. biggs has a lot to say about the  mcaleenan situation, and the senate/house humanitarian funding bills, which he believes do not go far enough. biggs is also submitting an amendment to the ndaa (the national defense authorization act) that would block the dems from stopping the president from using those funds to build the wall on the southern border.the sean hannity show is on weekdays from 3 pm to 6pm et on iheartradio and hannity.com.  learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/12f7eccd-8028-4ece-8b98-ae310071d09e/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
"58209","The Sean Hannity Show","2019-06-21","president trump launches","interview with president trump following the rally on tuesday. today we will share sean’s interview with the commander in chief, discussing his run for 2020 and the state of the nation.the sean hannity show is on weekdays from 3 pm to 6 pm et on iheartradio and hannity.com.   learn more about your ad-choices at https://www.iheartpodcastnetwork.comsee omnystudio.com/listener for privacy information.","More Conservative","News","Apple Top 100","https://chtbl.com/track/5899E/podtrac.com/pts/redirect.mp3/traffic.omny.fm/d/clips/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/dadc5bba-c669-4216-99e4-ae310071e299/audio.mp3?utm_source=Podcast&in_playlist=554b2774-1072-4afc-88b3-ae300188d2e8"
